10 probability convergence,20 probability convergence,30 probability convergence
0.0,0.0,1.0
0.5,0.5,1.0
0.0,0.6666666666666666,1.0
0.0,0.75,1.0
0.0,0.6,0.8
0.16666666666666666,0.5,1.0
0.0,0.7142857142857143,1.0
0.25,0.5,0.875
0.0,0.5555555555555556,0.8888888888888888
0.2,0.3,0.9
0.0,0.45454545454545453,0.7272727272727273
0.0,0.75,0.75
0.15384615384615385,0.46153846153846156,0.7692307692307693
0.14285714285714285,0.7142857142857143,0.7857142857142857
0.13333333333333333,0.6,0.8
0.125,0.4375,0.875
0.17647058823529413,0.29411764705882354,0.8823529411764706
0.0,0.5555555555555556,0.9444444444444444
0.05263157894736842,0.47368421052631576,0.9473684210526315
0.25,0.75,0.8
0.23809523809523808,0.7142857142857143,0.8095238095238095
0.13636363636363635,0.6363636363636364,0.8181818181818182
0.0,0.6086956521739131,0.8695652173913043
0.08333333333333333,0.625,0.7083333333333334
0.08,0.48,0.88
0.11538461538461539,0.5,0.9615384615384616
0.14814814814814814,0.6666666666666666,0.9629629629629629
0.17857142857142858,0.6785714285714286,0.8571428571428571
0.10344827586206896,0.6551724137931034,0.7931034482758621
0.1,0.6333333333333333,1.0
0.12903225806451613,0.6774193548387096,0.8709677419354839
0.15625,0.625,0.9375
0.12121212121212122,0.5454545454545454,0.9393939393939394
0.14705882352941177,0.47058823529411764,0.8823529411764706
0.14285714285714285,0.6571428571428571,0.9428571428571428
0.19444444444444445,0.5833333333333334,0.8888888888888888
0.08108108108108109,0.5405405405405406,0.918918918918919
0.05263157894736842,0.6842105263157895,0.9736842105263158
0.1282051282051282,0.5641025641025641,0.9230769230769231
0.1,0.575,0.9
0.12195121951219512,0.6097560975609756,0.7804878048780488
0.09523809523809523,0.7142857142857143,0.8095238095238095
0.16279069767441862,0.6046511627906976,0.8604651162790697
0.045454545454545456,0.6136363636363636,0.8863636363636364
0.2,0.6444444444444445,0.8666666666666667
0.08695652173913043,0.6304347826086957,0.8913043478260869
0.10638297872340426,0.6595744680851063,0.851063829787234
0.125,0.6041666666666666,0.8958333333333334
0.14285714285714285,0.6938775510204082,0.9387755102040817
0.08,0.62,0.9
0.11764705882352941,0.6862745098039216,0.9215686274509803
0.038461538461538464,0.6153846153846154,0.9038461538461539
0.05660377358490566,0.6981132075471698,0.9433962264150944
0.07407407407407407,0.7037037037037037,0.9259259259259259
0.10909090909090909,0.5454545454545454,0.9454545454545454
0.08928571428571429,0.625,0.8214285714285714
0.14035087719298245,0.5614035087719298,0.8596491228070176
0.1206896551724138,0.603448275862069,0.8793103448275862
0.06779661016949153,0.6440677966101694,0.864406779661017
0.1,0.6333333333333333,0.8666666666666667
0.13114754098360656,0.5901639344262295,0.9344262295081968
0.0967741935483871,0.6451612903225806,0.8709677419354839
0.15873015873015872,0.5714285714285714,0.8412698412698413
0.140625,0.625,0.8125
0.12307692307692308,0.5384615384615384,0.9384615384615385
0.045454545454545456,0.7121212121212122,0.8939393939393939
0.07462686567164178,0.6716417910447762,0.8656716417910447
0.08823529411764706,0.6911764705882353,0.8970588235294118
0.07246376811594203,0.6811594202898551,0.9565217391304348
0.12857142857142856,0.5571428571428572,0.9285714285714286
0.09859154929577464,0.5915492957746479,0.8591549295774648
0.1388888888888889,0.5694444444444444,0.9583333333333334
0.0684931506849315,0.6027397260273972,0.9452054794520548
0.08108108108108109,0.5675675675675675,0.918918918918919
0.04,0.6266666666666667,0.8533333333333334
0.10526315789473684,0.631578947368421,0.8289473684210527
0.14285714285714285,0.6363636363636364,0.7662337662337663
0.10256410256410256,0.6794871794871795,0.9230769230769231
0.13924050632911392,0.7088607594936709,0.8607594936708861
0.0875,0.6375,0.925
0.1111111111111111,0.6049382716049383,0.9382716049382716
0.06097560975609756,0.6219512195121951,0.9146341463414634
0.10843373493975904,0.6626506024096386,0.891566265060241
0.15476190476190477,0.6666666666666666,0.8690476190476191
0.12941176470588237,0.6470588235294118,0.9058823529411765
0.12790697674418605,0.7093023255813954,0.9069767441860465
0.13793103448275862,0.5977011494252874,0.8735632183908046
0.10227272727272728,0.6022727272727273,0.8863636363636364
0.0898876404494382,0.6853932584269663,0.8314606741573034
0.15555555555555556,0.6444444444444445,0.8111111111111111
0.16483516483516483,0.5714285714285714,0.8901098901098901
0.06521739130434782,0.6086956521739131,0.8152173913043478
0.06451612903225806,0.6559139784946236,0.8279569892473119
0.11702127659574468,0.6382978723404256,0.8297872340425532
0.08421052631578947,0.6,0.9052631578947369
0.09375,0.6979166666666666,0.8854166666666666
0.1134020618556701,0.6288659793814433,0.8762886597938144
0.11224489795918367,0.6530612244897959,0.8979591836734694
0.09090909090909091,0.7373737373737373,0.9090909090909091
0.13,0.68,0.8
0.13861386138613863,0.594059405940594,0.8910891089108911
0.0784313725490196,0.6274509803921569,0.9313725490196079
0.14563106796116504,0.6407766990291263,0.8932038834951457
0.125,0.6153846153846154,0.8942307692307693
0.10476190476190476,0.6095238095238096,0.8476190476190476
0.1509433962264151,0.6415094339622641,0.8679245283018868
0.1308411214953271,0.5794392523364486,0.9158878504672897
0.12037037037037036,0.6944444444444444,0.9259259259259259
0.07339449541284404,0.7155963302752294,0.8623853211009175
0.07272727272727272,0.6545454545454545,0.9545454545454546
0.12612612612612611,0.6216216216216216,0.9099099099099099
0.15178571428571427,0.6964285714285714,0.9285714285714286
0.08849557522123894,0.5929203539823009,0.8761061946902655
0.12280701754385964,0.6666666666666666,0.8771929824561403
0.14782608695652175,0.6347826086956522,0.8695652173913043
0.07758620689655173,0.6379310344827587,0.9137931034482759
0.09401709401709402,0.6837606837606838,0.9145299145299145
0.09322033898305085,0.6440677966101694,0.8898305084745762
0.15126050420168066,0.6722689075630253,0.8739495798319328
0.125,0.675,0.8166666666666667
0.1487603305785124,0.6942148760330579,0.8512396694214877
0.10655737704918032,0.5245901639344263,0.8524590163934426
0.12195121951219512,0.6422764227642277,0.8861788617886179
0.1935483870967742,0.5806451612903226,0.8548387096774194
0.088,0.608,0.888
0.07142857142857142,0.6190476190476191,0.9126984126984127
0.10236220472440945,0.6220472440944882,0.889763779527559
0.1171875,0.6015625,0.859375
0.06976744186046512,0.6124031007751938,0.9612403100775194
0.15384615384615385,0.6923076923076923,0.9076923076923077
0.11450381679389313,0.6259541984732825,0.8702290076335878
0.1590909090909091,0.6363636363636364,0.9166666666666666
0.09774436090225563,0.6917293233082706,0.9097744360902256
0.12686567164179105,0.6417910447761194,0.8432835820895522
0.1037037037037037,0.6592592592592592,0.8444444444444444
0.07352941176470588,0.625,0.8529411764705882
0.10948905109489052,0.5547445255474452,0.8394160583941606
0.07246376811594203,0.5797101449275363,0.8985507246376812
0.09352517985611511,0.6690647482014388,0.8920863309352518
0.11428571428571428,0.6357142857142857,0.8785714285714286
0.1702127659574468,0.5957446808510638,0.9290780141843972
0.1267605633802817,0.5985915492957746,0.8661971830985915
0.06993006993006994,0.6153846153846154,0.9020979020979021
0.1388888888888889,0.6388888888888888,0.8680555555555556
0.09655172413793103,0.6206896551724138,0.9103448275862069
0.10273972602739725,0.6438356164383562,0.9315068493150684
0.10204081632653061,0.5782312925170068,0.8843537414965986
0.0945945945945946,0.6216216216216216,0.831081081081081
0.12080536912751678,0.6644295302013423,0.9463087248322147
0.18,0.5666666666666667,0.8666666666666667
0.1456953642384106,0.5761589403973509,0.9072847682119205
0.10526315789473684,0.6513157894736842,0.9144736842105263
0.09803921568627451,0.5490196078431373,0.8496732026143791
0.09740259740259741,0.6493506493506493,0.8441558441558441
0.14838709677419354,0.6774193548387096,0.9483870967741935
0.10897435897435898,0.6730769230769231,0.9102564102564102
0.07643312101910828,0.5987261146496815,0.8726114649681529
0.0949367088607595,0.6645569620253164,0.8670886075949367
0.11949685534591195,0.6226415094339622,0.9119496855345912
0.11875,0.55625,0.86875
0.09316770186335403,0.6211180124223602,0.8695652173913043
0.1419753086419753,0.6790123456790124,0.9197530864197531
0.12883435582822086,0.6134969325153374,0.8588957055214724
0.12804878048780488,0.6036585365853658,0.8658536585365854
0.12121212121212122,0.6545454545454545,0.9030303030303031
0.0783132530120482,0.6566265060240963,0.8674698795180723
0.08383233532934131,0.6287425149700598,0.8622754491017964
0.08333333333333333,0.6130952380952381,0.9285714285714286
0.10650887573964497,0.6863905325443787,0.8698224852071006
0.12352941176470589,0.6235294117647059,0.8705882352941177
0.04093567251461988,0.5555555555555556,0.8947368421052632
0.12209302325581395,0.6395348837209303,0.877906976744186
0.09248554913294797,0.6069364161849711,0.8670520231213873
0.09770114942528736,0.6839080459770115,0.8735632183908046
0.10857142857142857,0.6228571428571429,0.9085714285714286
0.10795454545454546,0.6875,0.8693181818181818
0.1016949152542373,0.632768361581921,0.8870056497175142
0.1404494382022472,0.6460674157303371,0.9157303370786517
0.11731843575418995,0.5754189944134078,0.8715083798882681
0.1111111111111111,0.6777777777777778,0.9111111111111111
0.12154696132596685,0.5911602209944752,0.8729281767955801
0.14835164835164835,0.6098901098901099,0.8461538461538461
0.08743169398907104,0.6338797814207651,0.907103825136612
0.09239130434782608,0.6032608695652174,0.8695652173913043
0.15135135135135136,0.6216216216216216,0.8918918918918919
0.10215053763440861,0.6935483870967742,0.8709677419354839
0.09090909090909091,0.6203208556149733,0.8556149732620321
0.1276595744680851,0.5691489361702128,0.8776595744680851
0.12698412698412698,0.5714285714285714,0.8677248677248677
0.14210526315789473,0.5526315789473685,0.8526315789473684
0.09947643979057591,0.5916230366492147,0.9109947643979057
0.109375,0.5625,0.8802083333333334
0.13471502590673576,0.6217616580310881,0.8911917098445595
0.13402061855670103,0.6134020618556701,0.8711340206185567
0.06153846153846154,0.6410256410256411,0.9076923076923077
0.1326530612244898,0.6479591836734694,0.9132653061224489
0.10152284263959391,0.6395939086294417,0.9035532994923858
0.12626262626262627,0.6111111111111112,0.8636363636363636
0.10050251256281408,0.6432160804020101,0.9045226130653267
0.12,0.695,0.905
0.0845771144278607,0.5970149253731343,0.9104477611940298
0.0891089108910891,0.6138613861386139,0.8811881188118812
0.1625615763546798,0.6551724137931034,0.8768472906403941
0.09803921568627451,0.6078431372549019,0.8578431372549019
0.08780487804878048,0.6048780487804878,0.8829268292682927
0.10194174757281553,0.6262135922330098,0.9029126213592233
0.10144927536231885,0.6280193236714976,0.9033816425120773
0.15384615384615385,0.6730769230769231,0.8605769230769231
0.11483253588516747,0.6028708133971292,0.9043062200956937
0.06190476190476191,0.6333333333333333,0.861904761904762
0.11848341232227488,0.5545023696682464,0.8909952606635071
0.08962264150943396,0.6509433962264151,0.9056603773584906
0.08450704225352113,0.6572769953051644,0.9154929577464789
0.11214953271028037,0.6495327102803738,0.9112149532710281
0.09302325581395349,0.6930232558139535,0.9302325581395349
0.13425925925925927,0.5925925925925926,0.8657407407407407
0.11981566820276497,0.6267281105990783,0.8663594470046083
0.13302752293577982,0.6100917431192661,0.8944954128440367
0.1004566210045662,0.6301369863013698,0.8949771689497716
0.10909090909090909,0.6,0.8909090909090909
0.1085972850678733,0.6018099547511312,0.8778280542986425
0.0945945945945946,0.5765765765765766,0.8738738738738738
0.11210762331838565,0.5650224215246636,0.9103139013452914
0.12053571428571429,0.65625,0.8660714285714286
0.09777777777777778,0.6666666666666666,0.8888888888888888
0.11504424778761062,0.6327433628318584,0.9026548672566371
0.09251101321585903,0.6299559471365639,0.8810572687224669
0.16228070175438597,0.6535087719298246,0.8859649122807017
0.13537117903930132,0.6244541484716157,0.8908296943231441
0.1,0.6304347826086957,0.8565217391304348
0.08658008658008658,0.6753246753246753,0.8658008658008658
0.06896551724137931,0.603448275862069,0.8706896551724138
0.08583690987124463,0.6137339055793991,0.8626609442060086
0.11538461538461539,0.6068376068376068,0.8632478632478633
0.12340425531914893,0.6297872340425532,0.8468085106382979
0.0847457627118644,0.6991525423728814,0.8940677966101694
0.11814345991561181,0.6751054852320675,0.9156118143459916
0.1092436974789916,0.6386554621848739,0.8865546218487395
0.12133891213389121,0.602510460251046,0.895397489539749
0.10833333333333334,0.5666666666666667,0.8708333333333333
0.12448132780082988,0.5892116182572614,0.8796680497925311
0.11983471074380166,0.6239669421487604,0.9049586776859504
0.102880658436214,0.6460905349794238,0.8641975308641975
0.1598360655737705,0.6639344262295082,0.9016393442622951
0.09795918367346938,0.6081632653061224,0.9061224489795918
0.07723577235772358,0.532520325203252,0.9065040650406504
0.11336032388663968,0.631578947368421,0.8947368421052632
0.125,0.6330645161290323,0.8830645161290323
0.10843373493975904,0.6305220883534136,0.891566265060241
0.084,0.6,0.904
0.09561752988047809,0.6095617529880478,0.8884462151394422
0.09523809523809523,0.6785714285714286,0.8888888888888888
0.11857707509881422,0.6521739130434783,0.9209486166007905
0.11811023622047244,0.6377952755905512,0.8740157480314961
0.11764705882352941,0.6823529411764706,0.9058823529411765
0.11328125,0.68359375,0.8984375
0.1245136186770428,0.642023346303502,0.8560311284046692
0.11627906976744186,0.6434108527131783,0.8953488372093024
0.06177606177606178,0.6486486486486487,0.8996138996138996
0.10384615384615385,0.6230769230769231,0.8846153846153846
0.11877394636015326,0.6819923371647509,0.8467432950191571
0.12213740458015267,0.6374045801526718,0.9083969465648855
0.11406844106463879,0.6197718631178707,0.8745247148288974
0.14015151515151514,0.6363636363636364,0.8939393939393939
0.1169811320754717,0.630188679245283,0.8905660377358491
0.07142857142857142,0.6654135338345865,0.8533834586466166
0.09737827715355805,0.6292134831460674,0.8614232209737828
0.12313432835820895,0.6604477611940298,0.9067164179104478
0.13382899628252787,0.6877323420074349,0.8921933085501859
0.1,0.6518518518518519,0.8703703703703703
0.11808118081180811,0.6309963099630996,0.9003690036900369
0.09191176470588236,0.6654411764705882,0.8823529411764706
0.10622710622710622,0.6153846153846154,0.8754578754578755
0.10583941605839416,0.6277372262773723,0.9233576642335767
0.09090909090909091,0.6436363636363637,0.8909090909090909
0.13405797101449277,0.6376811594202898,0.9021739130434783
0.10469314079422383,0.592057761732852,0.9386281588447654
0.08992805755395683,0.6366906474820144,0.8489208633093526
0.11469534050179211,0.5878136200716846,0.9032258064516129
0.08928571428571429,0.6607142857142857,0.8642857142857143
0.09608540925266904,0.6263345195729537,0.8790035587188612
0.1276595744680851,0.6312056737588653,0.8900709219858156
0.08480565371024736,0.6466431095406361,0.8692579505300353
0.10915492957746478,0.6197183098591549,0.8380281690140845
0.10526315789473684,0.6385964912280702,0.9192982456140351
0.1258741258741259,0.6923076923076923,0.8811188811188811
0.0975609756097561,0.6167247386759582,0.867595818815331
0.14583333333333334,0.6736111111111112,0.8506944444444444
0.13494809688581316,0.6262975778546713,0.8858131487889274
0.1103448275862069,0.6482758620689655,0.8482758620689655
0.12371134020618557,0.6323024054982818,0.8900343642611683
0.11986301369863013,0.6301369863013698,0.9041095890410958
0.11262798634812286,0.6382252559726962,0.8668941979522184
0.09183673469387756,0.6258503401360545,0.9081632653061225
0.09491525423728814,0.6135593220338983,0.8983050847457628
0.10472972972972973,0.652027027027027,0.8952702702702703
0.13468013468013468,0.6902356902356902,0.8821548821548821
0.1040268456375839,0.6375838926174496,0.8456375838926175
0.09698996655518395,0.6120401337792643,0.8729096989966555
0.08333333333333333,0.5933333333333334,0.9266666666666666
0.1461794019933555,0.6179401993355482,0.9102990033222591
0.10264900662251655,0.5993377483443708,0.8576158940397351
0.07590759075907591,0.6105610561056105,0.8943894389438944
0.12828947368421054,0.6217105263157895,0.9177631578947368
0.10491803278688525,0.6360655737704918,0.9016393442622951
0.08496732026143791,0.6633986928104575,0.869281045751634
0.09120521172638436,0.6384364820846905,0.8892508143322475
0.11363636363636363,0.6006493506493507,0.8668831168831169
0.13268608414239483,0.6084142394822006,0.889967637540453
0.12258064516129032,0.6451612903225806,0.864516129032258
0.10932475884244373,0.5980707395498392,0.8810289389067524
0.09615384615384616,0.5801282051282052,0.8910256410256411
0.12140575079872204,0.6198083067092651,0.8977635782747604
0.11146496815286625,0.6273885350318471,0.8694267515923567
0.09841269841269841,0.5650793650793651,0.8984126984126984
0.10759493670886076,0.6708860759493671,0.8481012658227848
0.10410094637223975,0.6719242902208202,0.8706624605678234
0.10377358490566038,0.6761006289308176,0.8867924528301887
0.11912225705329153,0.5799373040752351,0.9122257053291536
0.109375,0.684375,0.890625
0.11526479750778816,0.6355140186915887,0.9034267912772586
0.12422360248447205,0.6459627329192547,0.9254658385093167
0.15479876160990713,0.6222910216718266,0.8978328173374613
0.12345679012345678,0.6080246913580247,0.8827160493827161
0.13230769230769232,0.6430769230769231,0.8892307692307693
0.12883435582822086,0.656441717791411,0.8865030674846626
0.10703363914373089,0.6299694189602446,0.8776758409785933
0.09451219512195122,0.6036585365853658,0.850609756097561
0.11550151975683891,0.6170212765957447,0.8844984802431611
0.09393939393939393,0.6606060606060606,0.8636363636363636
0.1148036253776435,0.6676737160120846,0.9063444108761329
0.10542168674698796,0.6566265060240963,0.8734939759036144
0.09009009009009009,0.6606606606606606,0.8618618618618619
0.11377245508982035,0.5808383233532934,0.8712574850299402
0.1253731343283582,0.5970149253731343,0.8805970149253731
0.08630952380952381,0.6517857142857143,0.8869047619047619
0.11572700296735905,0.655786350148368,0.8931750741839762
0.09763313609467456,0.6272189349112426,0.8816568047337278
0.10619469026548672,0.6076696165191741,0.8584070796460177
0.08823529411764706,0.65,0.8941176470588236
0.13196480938416422,0.5835777126099707,0.8914956011730205
0.12280701754385964,0.6286549707602339,0.9005847953216374
0.09912536443148688,0.7055393586005831,0.9096209912536443
0.11627906976744186,0.6337209302325582,0.8924418604651163
0.10434782608695652,0.6028985507246377,0.8782608695652174
0.11849710982658959,0.6242774566473989,0.8988439306358381
0.1440922190201729,0.5965417867435159,0.9020172910662824
0.10919540229885058,0.5775862068965517,0.882183908045977
0.11174785100286533,0.6848137535816619,0.8911174785100286
0.11428571428571428,0.62,0.9
0.09116809116809117,0.6581196581196581,0.8974358974358975
0.14772727272727273,0.5482954545454546,0.8892045454545454
0.10764872521246459,0.6543909348441926,0.8781869688385269
0.12429378531073447,0.6412429378531074,0.8898305084745762
0.10140845070422536,0.6788732394366197,0.923943661971831
0.1151685393258427,0.6235955056179775,0.8904494382022472
0.14285714285714285,0.5882352941176471,0.8907563025210085
0.10893854748603352,0.6005586592178771,0.8994413407821229
0.10306406685236769,0.5877437325905293,0.8607242339832869
0.10277777777777777,0.6444444444444445,0.8777777777777778
0.09695290858725762,0.6371191135734072,0.9002770083102493
0.1270718232044199,0.5939226519337016,0.8950276243093923
0.11019283746556474,0.6005509641873278,0.9008264462809917
0.12362637362637363,0.6648351648351648,0.8818681318681318
0.06575342465753424,0.6191780821917808,0.8849315068493151
0.09289617486338798,0.6065573770491803,0.8961748633879781
0.10626702997275204,0.6784741144414169,0.8991825613079019
0.10597826086956522,0.6331521739130435,0.8994565217391305
0.1111111111111111,0.6422764227642277,0.8753387533875339
0.10540540540540541,0.6297297297297297,0.8756756756756757
0.0889487870619946,0.6199460916442049,0.894878706199461
0.10215053763440861,0.6451612903225806,0.8951612903225806
0.10187667560321716,0.6246648793565683,0.8605898123324397
0.0962566844919786,0.6336898395721925,0.9010695187165776
0.11733333333333333,0.584,0.8746666666666667
0.09840425531914894,0.6196808510638298,0.898936170212766
0.11140583554376658,0.623342175066313,0.8647214854111406
0.1111111111111111,0.6084656084656085,0.8941798941798942
0.10290237467018469,0.5910290237467019,0.9155672823218998
0.08947368421052632,0.6552631578947369,0.8763157894736842
0.08661417322834646,0.6299212598425197,0.8923884514435696
0.12303664921465969,0.6413612565445026,0.8900523560209425
0.10182767624020887,0.6214099216710183,0.9086161879895561
0.11458333333333333,0.6510416666666666,0.8697916666666666
0.1038961038961039,0.6337662337662338,0.8571428571428571
0.14248704663212436,0.6036269430051814,0.8937823834196891
0.11627906976744186,0.5710594315245479,0.8837209302325582
0.10824742268041238,0.6082474226804123,0.8788659793814433
0.10025706940874037,0.6169665809768637,0.8766066838046273
0.14102564102564102,0.6102564102564103,0.8666666666666667
0.10997442455242967,0.5831202046035806,0.8849104859335039
0.12244897959183673,0.6147959183673469,0.8775510204081632
0.12468193384223919,0.6412213740458015,0.8931297709923665
0.10913705583756345,0.6345177664974619,0.8578680203045685
0.10126582278481013,0.6151898734177215,0.9113924050632911
0.09090909090909091,0.6767676767676768,0.9090909090909091
0.12846347607052896,0.5617128463476071,0.8916876574307305
0.10804020100502512,0.6005025125628141,0.8969849246231156
0.11278195488721804,0.6390977443609023,0.8847117794486216
0.1025,0.66,0.9075
0.10473815461346633,0.6334164588528678,0.8753117206982544
0.11691542288557213,0.6492537313432836,0.8855721393034826
0.13399503722084366,0.6377171215880894,0.8660049627791563
0.1188118811881188,0.6485148514851485,0.8960396039603961
0.1382716049382716,0.6469135802469136,0.8814814814814815
0.11330049261083744,0.6206896551724138,0.8866995073891626
0.10810810810810811,0.6461916461916462,0.9017199017199017
0.11519607843137254,0.6200980392156863,0.8700980392156863
0.10024449877750612,0.6405867970660146,0.8875305623471883
0.0975609756097561,0.6487804878048781,0.8780487804878049
0.12408759124087591,0.656934306569343,0.8856447688564477
0.13106796116504854,0.6359223300970874,0.8907766990291263
0.0847457627118644,0.6561743341404358,0.8910411622276029
0.1111111111111111,0.6111111111111112,0.893719806763285
0.11566265060240964,0.6337349397590362,0.8674698795180723
0.0889423076923077,0.5985576923076923,0.8990384615384616
0.13908872901678657,0.6378896882494005,0.9136690647482014
0.09090909090909091,0.6148325358851675,0.9043062200956937
0.11217183770883055,0.6443914081145584,0.9021479713603818
0.10238095238095238,0.6285714285714286,0.8857142857142857
0.12826603325415678,0.6128266033254157,0.8717339667458432
0.0995260663507109,0.6113744075829384,0.8815165876777251
0.11347517730496454,0.640661938534279,0.8652482269503546
0.11084905660377359,0.5990566037735849,0.8938679245283019
0.11529411764705882,0.6282352941176471,0.8729411764705882
0.10093896713615023,0.6197183098591549,0.8615023474178404
0.10772833723653395,0.6370023419203747,0.8946135831381733
0.11448598130841121,0.6121495327102804,0.8948598130841121
0.0979020979020979,0.6037296037296037,0.8857808857808858
0.08372093023255814,0.6441860465116279,0.8906976744186047
0.11600928074245939,0.6218097447795824,0.8607888631090487
0.08796296296296297,0.6550925925925926,0.8912037037037037
0.10623556581986143,0.6397228637413395,0.8752886836027713
0.0967741935483871,0.6105990783410138,0.8709677419354839
0.10344827586206896,0.5770114942528736,0.8827586206896552
0.10091743119266056,0.6513761467889908,0.9059633027522935
0.07551487414187644,0.6613272311212814,0.8878718535469108
0.08447488584474885,0.6506849315068494,0.9200913242009132
0.10022779043280182,0.662870159453303,0.8792710706150342
0.11363636363636363,0.6227272727272727,0.8704545454545455
0.11564625850340136,0.6303854875283447,0.8752834467120182
0.1244343891402715,0.6131221719457014,0.8710407239819005
0.10609480812641084,0.6320541760722348,0.9119638826185101
0.08558558558558559,0.6148648648648649,0.8806306306306306
0.11910112359550562,0.6202247191011236,0.8966292134831461
0.13228699551569506,0.6143497757847534,0.8632286995515696
0.10961968680089486,0.6241610738255033,0.9082774049217002
0.08482142857142858,0.6473214285714286,0.8816964285714286
0.10244988864142539,0.6080178173719376,0.8841870824053452
0.11333333333333333,0.5955555555555555,0.8644444444444445
0.12638580931263857,0.6363636363636364,0.9002217294900222
0.11061946902654868,0.6283185840707964,0.8805309734513275
0.1479028697571744,0.6644591611479028,0.8741721854304636
0.1013215859030837,0.6409691629955947,0.9008810572687225
0.11648351648351649,0.6637362637362637,0.9032967032967033
0.1118421052631579,0.6754385964912281,0.8969298245614035
0.10940919037199125,0.6061269146608315,0.8949671772428884
0.07860262008733625,0.6812227074235808,0.87117903930131
0.10457516339869281,0.5838779956427015,0.8736383442265795
0.08478260869565217,0.6065217391304348,0.8869565217391304
0.11062906724511931,0.613882863340564,0.8611713665943601
0.12337662337662338,0.6125541125541125,0.8766233766233766
0.13390928725701945,0.6090712742980562,0.8920086393088553
0.11206896551724138,0.6228448275862069,0.9030172413793104
0.11827956989247312,0.6258064516129033,0.9010752688172043
0.10944206008583691,0.6094420600858369,0.9098712446351931
0.11134903640256959,0.6402569593147751,0.8907922912205567
0.12606837606837606,0.6175213675213675,0.8974358974358975
0.12153518123667377,0.6204690831556503,0.8997867803837953
0.11063829787234042,0.6340425531914894,0.902127659574468
0.10615711252653928,0.6242038216560509,0.89171974522293
0.08898305084745763,0.6419491525423728,0.9046610169491526
0.09725158562367865,0.642706131078224,0.8900634249471459
0.11181434599156118,0.6413502109704642,0.8839662447257384
0.10736842105263159,0.6484210526315789,0.8842105263157894
0.09873949579831932,0.6239495798319328,0.8760504201680672
0.12159329140461216,0.6415094339622641,0.8721174004192872
0.11715481171548117,0.6380753138075314,0.8472803347280334
0.1127348643006263,0.6430062630480167,0.8789144050104384
0.12291666666666666,0.61875,0.9104166666666667
0.10187110187110188,0.6548856548856549,0.896049896049896
0.13278008298755187,0.6431535269709544,0.8651452282157677
0.11180124223602485,0.6128364389233955,0.9047619047619048
0.10743801652892562,0.6239669421487604,0.8739669421487604
0.08041237113402062,0.5896907216494846,0.8762886597938144
0.11728395061728394,0.6563786008230452,0.8847736625514403
0.11088295687885011,0.6714579055441479,0.8993839835728953
0.12295081967213115,0.6659836065573771,0.8831967213114754
0.11451942740286299,0.6380368098159509,0.8813905930470347
0.10612244897959183,0.6326530612244898,0.8857142857142857
0.0855397148676171,0.6415478615071283,0.9022403258655805
0.0975609756097561,0.6260162601626016,0.8861788617886179
0.11359026369168357,0.6044624746450304,0.8782961460446247
0.09716599190283401,0.6295546558704453,0.888663967611336
0.10909090909090909,0.6707070707070707,0.8888888888888888
0.1028225806451613,0.6088709677419355,0.8911290322580645
0.1267605633802817,0.6156941649899397,0.8913480885311871
0.10441767068273092,0.6164658634538153,0.893574297188755
0.12424849699398798,0.6212424849699398,0.8637274549098196
0.086,0.652,0.882
0.10578842315369262,0.6487025948103793,0.8962075848303394
0.10557768924302789,0.6434262948207171,0.8725099601593626
0.1073558648111332,0.6262425447316103,0.8628230616302187
0.1349206349206349,0.6329365079365079,0.9146825396825397
0.09900990099009901,0.6396039603960396,0.8693069306930693
0.10474308300395258,0.6403162055335968,0.8992094861660079
0.07889546351084813,0.6390532544378699,0.8875739644970414
0.11220472440944881,0.6318897637795275,0.8700787401574803
0.11198428290766209,0.656188605108055,0.9017681728880157
